transaction_id,expected_policies,expected_decision,fraud_group_id,is_closing
T-2109,,APPROVE,,false
T-5743,,APPROVE,,false
T-7754,,APPROVE,,false
T-4861,,APPROVE,,false
T-6571,,APPROVE,,false
T-6653,,APPROVE,,false
T-3609,,APPROVE,,false
T-2250,,APPROVE,,false
T-1307,,APPROVE,,false
T-2983,,APPROVE,,false
T-1115,,APPROVE,,false
T-4762,,APPROVE,,false
T-3559,,APPROVE,,false
T-2743,,APPROVE,G-0126,false
T-4075,,APPROVE,,false
T-4917,,APPROVE,,false
T-5152,,APPROVE,,false
T-7318,,APPROVE,,false
T-2484,,APPROVE,,false
T-3818,,APPROVE,,false
T-5829,,APPROVE,,false
T-2789,,APPROVE,,false
T-3204,,APPROVE,,false
T-4667,,APPROVE,,false
T-5861,,APPROVE,,false
T-3868,,APPROVE,,false
T-3869,,APPROVE,,false
T-2121,,APPROVE,,false
T-2946,FP-02;FP-05,ESCALATE_TO_HUMAN,G-0126,true
T-1237,FP-08,ESCALATE_TO_HUMAN,,false
T-2512,,APPROVE,,false
T-5532,,APPROVE,,false
T-1478,,APPROVE,,false
T-6610,FP-06,CHALLENGE,,false
T-4657,,APPROVE,,false
T-6382,,APPROVE,,false
T-7058,,APPROVE,,false
T-3242,,APPROVE,,false
T-7952,,APPROVE,,false
T-6461,,APPROVE,,false
T-5859,,APPROVE,,false
T-4878,,APPROVE,,false
T-2848,,APPROVE,,false
T-7940,,APPROVE,,false
T-7817,,APPROVE,,false
T-1818,,APPROVE,,false
T-6939,,APPROVE,,false
T-6177,,APPROVE,,false
T-1998,,APPROVE,,false
T-6485,,APPROVE,,false
T-5751,,APPROVE,,false
T-7442,,APPROVE,,false
T-3112,,APPROVE,,false
T-5646,,APPROVE,,false
T-1735,,APPROVE,,false
T-1431,,APPROVE,,false
T-7293,,APPROVE,,false
T-3119,,APPROVE,,false
T-6226,,APPROVE,,false
T-7736,,APPROVE,,false
T-2174,,APPROVE,,false
T-5572,,APPROVE,,false
T-2603,,APPROVE,,false
T-6643,FP-08,ESCALATE_TO_HUMAN,,false
T-7844,FP-02,ESCALATE_TO_HUMAN,,false
T-1480,,APPROVE,,false
T-4412,,APPROVE,,false
T-4174,,APPROVE,,false
T-6267,,APPROVE,,false
T-6753,,APPROVE,,false
T-1481,,APPROVE,,false
T-3635,FP-07,ESCALATE_TO_HUMAN,,false
T-7158,,APPROVE,,false
T-2706,,APPROVE,,false
T-2633,,APPROVE,,false
T-7827,,APPROVE,,false
T-7137,,APPROVE,,false
T-1982,,APPROVE,,false
T-3549,,APPROVE,G-0128,false
T-1837,,APPROVE,G-0127,false
T-3550,,APPROVE,G-0128,false
T-1838,,APPROVE,G-0127,false
T-1839,,APPROVE,G-0127,false
T-3551,,APPROVE,G-0128,false
T-1840,FP-03,BLOCK,G-0127,true
T-3552,FP-03,BLOCK,G-0128,true
T-6232,,APPROVE,,false
T-2801,,APPROVE,,false
T-7816,,APPROVE,,false
T-7396,,APPROVE,,false
T-1592,,APPROVE,,false
T-7287,,APPROVE,,false
T-1093,,APPROVE,,false
T-1482,,APPROVE,,false
T-3260,,APPROVE,,false
T-1714,,APPROVE,,false
T-6963,,APPROVE,,false
T-1682,,APPROVE,,false
T-4840,,APPROVE,,false
T-1683,,APPROVE,,false
T-1684,,APPROVE,,false
T-2348,,APPROVE,,false
T-5357,,APPROVE,,false
T-7265,,APPROVE,,false
T-3067,,APPROVE,,false
T-1456,,APPROVE,,false
T-4050,,APPROVE,,false
T-2794,,APPROVE,,false
T-2104,,APPROVE,,false
T-4025,,APPROVE,,false
T-6171,,APPROVE,,false
T-1122,,APPROVE,,false
T-4296,,APPROVE,,false
T-4716,,APPROVE,,false
T-6788,,APPROVE,,false
T-1113,,APPROVE,,false
T-1737,,APPROVE,,false
T-5052,,APPROVE,,false
T-6453,,APPROVE,,false
T-3017,,APPROVE,,false
T-3789,,APPROVE,G-0129,false
T-7160,,APPROVE,,false
T-3790,,APPROVE,G-0129,false
T-3791,FP-04,BLOCK,G-0129,true
T-2965,,APPROVE,,false
T-1255,,APPROVE,,false
T-2525,,APPROVE,,false
T-5490,,APPROVE,,false
T-2271,,APPROVE,G-0131,false
T-4326,,APPROVE,,false
T-2153,,APPROVE,,false
T-1869,,APPROVE,,false
T-6881,,APPROVE,,false
T-6165,,APPROVE,,false
T-7462,,APPROVE,,false
T-2192,,APPROVE,G-0133,false
T-2397,,APPROVE,,false
T-1472,,APPROVE,,false
T-6663,,APPROVE,,false
T-1187,,APPROVE,,false
T-2733,,APPROVE,,false
T-6440,,APPROVE,,false
T-1780,,APPROVE,,false
T-1186,,APPROVE,,false
T-7108,,APPROVE,,false
T-1324,,APPROVE,,false
T-3134,,APPROVE,,false
T-1112,,APPROVE,,false
T-6458,,APPROVE,,false
T-1662,,APPROVE,,false
T-6378,,APPROVE,,false
T-3329,,APPROVE,,false
T-3330,,APPROVE,,false
T-3331,,APPROVE,,false
T-2272,,APPROVE,G-0131,false
T-4327,,APPROVE,,false
T-6621,,APPROVE,,false
T-6667,,APPROVE,,false
T-3562,,APPROVE,,false
T-7521,,APPROVE,,false
T-3822,,APPROVE,,false
T-4831,,APPROVE,,false
T-2193,,APPROVE,G-0133,false
T-4261,,APPROVE,,false
T-5664,,APPROVE,,false
T-4803,FP-06,CHALLENGE,,false
T-2100,,APPROVE,,false
T-1068,,APPROVE,,false
T-2482,,APPROVE,,false
T-6068,,APPROVE,,false
T-2106,,APPROVE,,false
T-3944,,APPROVE,,false
T-3806,,APPROVE,,false
T-6718,,APPROVE,,false
T-4956,,APPROVE,,false
T-5908,,APPROVE,G-0130,false
T-5909,,APPROVE,G-0130,false
T-5910,,APPROVE,G-0130,false
T-5911,FP-03,BLOCK,G-0130,true
T-2240,,APPROVE,,false
T-5590,FP-09,BLOCK,,false
T-4559,,APPROVE,,false
T-7543,,APPROVE,,false
T-1821,,APPROVE,,false
T-7544,,APPROVE,,false
T-7545,,APPROVE,,false
T-1256,,APPROVE,,false
T-1167,,APPROVE,,false
T-6706,,APPROVE,,false
T-6707,,APPROVE,,false
T-1168,,APPROVE,,false
T-1169,,APPROVE,,false
T-2273,FP-11,BLOCK,G-0131,true
T-2263,,APPROVE,,false
T-4328,,APPROVE,,false
T-3633,,APPROVE,,false
T-3390,,APPROVE,,false
T-2260,,APPROVE,,false
T-5957,,APPROVE,,false
T-2261,,APPROVE,,false
T-3963,,APPROVE,,false
T-2596,,APPROVE,G-0132,false
T-3664,,APPROVE,,false
T-2597,,APPROVE,G-0132,false
T-4076,,APPROVE,,false
T-2598,FP-04,BLOCK,G-0132,true
T-2194,FP-11,BLOCK,G-0133,true
T-3661,,APPROVE,,false
T-5387,,APPROVE,,false
T-4374,,APPROVE,,false
T-5658,,APPROVE,,false
T-6456,,APPROVE,,false
T-7346,,APPROVE,,false
T-7973,,APPROVE,,false
T-4806,,APPROVE,,false
T-4146,,APPROVE,G-0134,false
T-4147,,APPROVE,G-0134,false
T-2791,FP-08,ESCALATE_TO_HUMAN,,false
T-4148,FP-04,BLOCK,G-0134,true
T-4627,,APPROVE,,false
T-1579,,APPROVE,G-0135,false
T-1580,,APPROVE,G-0135,false
T-1581,FP-04,BLOCK,G-0135,true
T-1199,,APPROVE,,false
T-2292,,APPROVE,,false
T-2097,,APPROVE,,false
T-3384,,APPROVE,,false
T-6644,,APPROVE,,false
T-6188,,APPROVE,,false
T-3337,,APPROVE,,false
T-2054,,APPROVE,,false
T-4045,,APPROVE,,false
T-1458,,APPROVE,,false
T-6466,,APPROVE,,false
T-4418,,APPROVE,,false
T-4788,,APPROVE,,false
T-5682,,APPROVE,,false
T-4690,,APPROVE,,false
T-2162,,APPROVE,,false
T-2059,,APPROVE,,false
T-2486,,APPROVE,,false
T-3767,,APPROVE,,false
T-5235,,APPROVE,,false
T-4429,,APPROVE,,false
T-1843,,APPROVE,,false
T-7613,,APPROVE,,false
T-2692,,APPROVE,,false
T-1268,,APPROVE,,false
T-4357,FP-07,ESCALATE_TO_HUMAN,,false
T-4427,,APPROVE,,false
T-2475,,APPROVE,,false
T-3062,,APPROVE,,false
T-2806,FP-09,BLOCK,,false
T-4794,,APPROVE,,false
T-4051,,APPROVE,,false
T-7755,,APPROVE,,false
T-4151,,APPROVE,,false
T-5035,,APPROVE,,false
T-4676,,APPROVE,,false
T-2530,,APPROVE,,false
T-7880,,APPROVE,,false
T-4160,,APPROVE,,false
T-3904,,APPROVE,,false
T-4331,,APPROVE,,false
T-3996,,APPROVE,,false
T-1160,,APPROVE,,false
T-6264,,APPROVE,,false
T-2338,,APPROVE,,false
T-6842,,APPROVE,,false
T-1569,,APPROVE,,false
T-5522,,APPROVE,,false
T-2463,,APPROVE,,false
T-1156,,APPROVE,,false
T-2428,,APPROVE,,false
T-1471,,APPROVE,,false
T-1718,,APPROVE,,false
T-6760,,APPROVE,,false
T-5480,,APPROVE,,false
T-3930,,APPROVE,,false
T-3845,,APPROVE,,false
T-1488,,APPROVE,,false
T-7715,,APPROVE,,false
T-7296,,APPROVE,,false
T-6790,,APPROVE,,false
T-3608,,APPROVE,,false
T-2897,,APPROVE,,false
T-7232,,APPROVE,,false
T-6211,,APPROVE,,false
T-6820,,APPROVE,,false
T-3388,,APPROVE,,false
T-1373,,APPROVE,,false
T-7028,,APPROVE,,false
T-5547,,APPROVE,,false
T-4584,,APPROVE,,false
T-6366,,APPROVE,,false
T-6956,,APPROVE,,false
T-4256,,APPROVE,,false
T-3647,FP-01,CHALLENGE,,false
T-6120,FP-07,ESCALATE_TO_HUMAN,,false
T-2147,,APPROVE,,false
T-6910,,APPROVE,,false
T-3189,,APPROVE,,false
T-2694,,APPROVE,,false
T-1300,,APPROVE,,false
T-4304,FP-09,BLOCK,,false
T-3582,FP-09,BLOCK,,false
T-6404,,APPROVE,,false
T-4565,FP-01,CHALLENGE,,false
T-7063,,APPROVE,,false
T-1341,,APPROVE,,false
T-2199,,APPROVE,,false
T-3971,,APPROVE,,false
T-4302,,APPROVE,,false
T-1495,,APPROVE,,false
T-4672,,APPROVE,,false
T-2767,,APPROVE,,false
T-5189,,APPROVE,G-0136,false
T-5190,,APPROVE,G-0136,false
T-5191,,APPROVE,G-0136,false
T-5192,FP-03,BLOCK,G-0136,true
T-2520,,APPROVE,,false
T-4635,,APPROVE,,false
T-6580,,APPROVE,,false
T-2659,,APPROVE,,false
T-4982,,APPROVE,,false
T-6780,FP-07,ESCALATE_TO_HUMAN,,false
T-3821,,APPROVE,,false
T-4351,,APPROVE,,false
T-5289,,APPROVE,,false
T-4951,,APPROVE,,false
T-5625,,APPROVE,,false
T-3857,,APPROVE,,false
T-2905,,APPROVE,,false
T-2312,,APPROVE,,false
T-2716,,APPROVE,,false
T-1571,,APPROVE,,false
T-4490,,APPROVE,,false
T-4470,,APPROVE,,false
T-2347,,APPROVE,,false
T-7833,,APPROVE,,false
T-1640,,APPROVE,,false
T-1708,FP-01,CHALLENGE,,false
T-1583,,APPROVE,,false
T-3547,FP-09,BLOCK,,false
T-3128,,APPROVE,,false
T-1534,,APPROVE,G-0141,false
T-2660,,APPROVE,,false
T-5050,,APPROVE,,false
T-1862,FP-09,BLOCK,,false
T-6342,FP-06,CHALLENGE,,false
T-2379,,APPROVE,,false
T-2954,,APPROVE,,false
T-5929,,APPROVE,,false
T-7366,,APPROVE,,false
T-7962,,APPROVE,,false
T-3837,,APPROVE,,false
T-2819,,APPROVE,,false
T-4636,,APPROVE,,false
T-2861,,APPROVE,G-0137,false
T-1845,,APPROVE,,false
T-3877,,APPROVE,,false
T-4472,,APPROVE,,false
T-3532,,APPROVE,,false
T-1241,,APPROVE,,false
T-3215,,APPROVE,,false
T-2942,,APPROVE,,false
T-1627,,APPROVE,,false
T-3212,,APPROVE,,false
T-1519,,APPROVE,,false
T-3122,,APPROVE,,false
T-5327,,APPROVE,,false
T-3970,,APPROVE,,false
T-1235,,APPROVE,,false
T-1584,,APPROVE,,false
T-5256,,APPROVE,,false
T-4757,,APPROVE,,false
T-5257,,APPROVE,,false
T-4758,,APPROVE,,false
T-6847,,APPROVE,,false
T-5258,,APPROVE,,false
T-1535,,APPROVE,G-0141,false
T-4759,,APPROVE,,false
T-2661,,APPROVE,,false
T-6770,,APPROVE,,false
T-2862,FP-05,ESCALATE_TO_HUMAN,G-0137,true
T-2533,,APPROVE,,false
T-2730,,APPROVE,,false
T-6513,,APPROVE,,false
T-6893,,APPROVE,,false
T-5139,,APPROVE,,false
T-6186,,APPROVE,,false
T-5095,,APPROVE,,false
T-5096,,APPROVE,,false
T-4713,,APPROVE,,false
T-5097,,APPROVE,,false
T-1388,,APPROVE,,false
T-1032,,APPROVE,,false
T-6213,,APPROVE,,false
T-2335,,APPROVE,G-0138,false
T-2336,,APPROVE,G-0138,false
T-3308,,APPROVE,,false
T-3061,,APPROVE,,false
T-2337,FP-04,BLOCK,G-0138,true
T-4730,FP-07,ESCALATE_TO_HUMAN,,false
T-3225,,APPROVE,,false
T-7573,,APPROVE,,false
T-7563,,APPROVE,,false
T-3584,,APPROVE,G-0139,false
T-3585,,APPROVE,G-0139,false
T-3353,,APPROVE,,false
T-3606,,APPROVE,,false
T-3586,FP-04,BLOCK,G-0139,true
T-7575,,APPROVE,G-0140,false
T-7576,,APPROVE,G-0140,false
T-7577,FP-04,BLOCK,G-0140,true
T-7409,,APPROVE,,false
T-5582,,APPROVE,,false
T-6813,FP-08,ESCALATE_TO_HUMAN,,false
T-1585,,APPROVE,,false
T-5389,,APPROVE,,false
T-1536,FP-11,BLOCK,G-0141,true
T-5483,,APPROVE,,false
T-2440,,APPROVE,,false
T-7884,,APPROVE,,false
T-7167,,APPROVE,G-0142,false
T-7168,,APPROVE,G-0142,false
T-1120,,APPROVE,,false
T-7169,,APPROVE,G-0142,false
T-7170,FP-03,BLOCK,G-0142,true
T-7348,FP-08,ESCALATE_TO_HUMAN,,false
T-2390,,APPROVE,,false
T-3853,,APPROVE,,false
T-3117,,APPROVE,,false
T-4266,,APPROVE,,false
T-5608,,APPROVE,,false
T-5887,,APPROVE,,false
T-7049,,APPROVE,,false
T-1623,,APPROVE,G-0143,false
T-1624,,APPROVE,G-0143,false
T-4124,,APPROVE,,false
T-1625,FP-04,BLOCK,G-0143,true
T-4265,,APPROVE,,false
T-7278,,APPROVE,,false
T-1444,,APPROVE,,false
T-7262,,APPROVE,,false
T-2540,,APPROVE,,false
T-5941,,APPROVE,,false
T-1972,,APPROVE,,false
T-1939,,APPROVE,,false
T-6045,,APPROVE,,false
T-4019,,APPROVE,,false
T-4799,FP-08,ESCALATE_TO_HUMAN,,false
T-7051,,APPROVE,G-0144,false
T-7052,,APPROVE,G-0144,false
T-7053,FP-04,BLOCK,G-0144,true
T-2024,,APPROVE,,false
T-3415,,APPROVE,,false
T-6597,,APPROVE,G-0145,false
T-6598,,APPROVE,G-0145,false
T-6599,FP-04,BLOCK,G-0145,true
T-6925,,APPROVE,,false
T-4144,,APPROVE,,false
T-3760,,APPROVE,,false
T-4070,,APPROVE,,false
T-7082,,APPROVE,,false
T-3960,,APPROVE,,false
T-5180,,APPROVE,,false
T-2076,,APPROVE,,false
T-5902,,APPROVE,,false
T-1842,,APPROVE,,false
T-3430,,APPROVE,,false
T-7079,,APPROVE,,false
T-3843,,APPROVE,,false
T-4135,,APPROVE,,false
T-3301,,APPROVE,,false
T-2676,,APPROVE,,false
T-1970,,APPROVE,,false
T-2364,,APPROVE,,false
T-2774,,APPROVE,,false
T-3596,,APPROVE,,false
T-3358,FP-09,BLOCK,,false
T-6637,,APPROVE,,false
T-4202,,APPROVE,,false
T-2536,,APPROVE,,false
T-6254,,APPROVE,,false
T-6151,,APPROVE,,false
T-2036,,APPROVE,,false
T-1432,,APPROVE,,false
T-6250,,APPROVE,,false
T-3223,,APPROVE,,false
T-5711,,APPROVE,,false
T-2667,FP-09,BLOCK,,false
T-3256,,APPROVE,,false
T-2218,,APPROVE,,false
T-2673,,APPROVE,,false
T-3220,,APPROVE,,false
T-7583,,APPROVE,,false
T-6934,,APPROVE,,false
T-3457,,APPROVE,,false
T-7789,,APPROVE,,false
T-7542,,APPROVE,,false
T-2234,,APPROVE,,false
T-3241,,APPROVE,,false
T-3959,FP-07,ESCALATE_TO_HUMAN,,false
T-6946,,APPROVE,,false
T-3042,,APPROVE,,false
T-7735,,APPROVE,,false
T-3866,,APPROVE,,false
T-6135,,APPROVE,,false
T-4508,,APPROVE,,false
T-4213,,APPROVE,,false
T-3693,,APPROVE,,false
T-3768,,APPROVE,,false
T-5591,FP-07,ESCALATE_TO_HUMAN,,false
T-1804,,APPROVE,,false
T-1903,,APPROVE,,false
T-7564,,APPROVE,,false
T-7954,,APPROVE,,false
T-1952,,APPROVE,,false
T-6451,,APPROVE,,false
T-2615,,APPROVE,,false
T-2503,,APPROVE,,false
T-1233,,APPROVE,,false
T-6984,,APPROVE,,false
T-2324,,APPROVE,,false
T-7096,,APPROVE,,false
T-6425,,APPROVE,,false
T-7055,FP-01,CHALLENGE,,false
T-6891,,APPROVE,,false
T-2704,,APPROVE,,false
T-6117,,APPROVE,,false
T-3780,,APPROVE,,false
T-2833,,APPROVE,,false
T-5943,,APPROVE,,false
T-1751,,APPROVE,,false
T-2020,,APPROVE,G-0146,false
T-2021,,APPROVE,G-0146,false
T-2022,,APPROVE,G-0146,false
T-2023,FP-03,BLOCK,G-0146,true
T-5778,,APPROVE,,false
T-4964,,APPROVE,,false
T-5381,,APPROVE,,false
T-3292,,APPROVE,,false
T-5640,,APPROVE,,false
T-2809,,APPROVE,,false
T-4272,,APPROVE,,false
T-1752,,APPROVE,,false
T-5601,,APPROVE,,false
T-2019,,APPROVE,,false
T-4855,,APPROVE,,false
T-2247,,APPROVE,,false
T-1144,,APPROVE,,false
T-3314,,APPROVE,,false
T-2173,,APPROVE,,false
T-1239,,APPROVE,,false
T-5028,,APPROVE,,false
T-3184,,APPROVE,,false
T-6359,,APPROVE,,false
T-1395,,APPROVE,,false
T-6225,,APPROVE,,false
T-2984,,APPROVE,,false
T-7523,FP-09,BLOCK,,false
T-2127,,APPROVE,,false
T-7387,,APPROVE,,false
T-2232,,APPROVE,,false
T-1753,,APPROVE,,false
T-2445,,APPROVE,,false
T-3951,,APPROVE,,false
T-6843,,APPROVE,,false
T-1794,,APPROVE,,false
T-4515,,APPROVE,,false
T-2328,,APPROVE,,false
T-2152,,APPROVE,,false
T-3630,,APPROVE,,false
T-1134,,APPROVE,,false
T-6200,,APPROVE,,false
T-7103,,APPROVE,,false
T-5845,,APPROVE,G-0147,false
T-5846,,APPROVE,G-0147,false
T-4297,,APPROVE,,false
T-5847,,APPROVE,G-0147,false
T-5024,,APPROVE,,false
T-5848,FP-03,BLOCK,G-0147,true
T-3143,,APPROVE,,false
T-1231,,APPROVE,,false
T-4007,,APPROVE,,false
T-3293,,APPROVE,,false
T-3322,,APPROVE,,false
T-6301,,APPROVE,,false
T-1196,,APPROVE,,false
T-5211,,APPROVE,,false
T-2405,,APPROVE,,false
T-6775,FP-07,ESCALATE_TO_HUMAN,,false
T-5179,,APPROVE,,false
T-5383,,APPROVE,,false
T-2039,,APPROVE,,false
T-4262,,APPROVE,,false
T-2225,,APPROVE,,false
T-3988,,APPROVE,,false
T-2674,,APPROVE,,false
T-1754,,APPROVE,,false
T-6352,,APPROVE,,false
T-3548,,APPROVE,,false
T-5053,,APPROVE,,false
T-4006,,APPROVE,,false
T-5518,,APPROVE,G-0148,false
T-4372,,APPROVE,,false
T-5519,,APPROVE,G-0148,false
T-5944,,APPROVE,,false
T-5520,FP-04,BLOCK,G-0148,true
T-4827,,APPROVE,,false
T-4918,,APPROVE,,false
T-3349,,APPROVE,,false
T-2754,,APPROVE,,false
T-1815,,APPROVE,G-0149,false
T-6899,,APPROVE,,false
T-1650,,APPROVE,,false
T-1816,,APPROVE,G-0149,false
T-1817,FP-04,BLOCK,G-0149,true
T-5414,,APPROVE,G-0150,false
T-5415,,APPROVE,G-0150,false
T-5661,,APPROVE,,false
T-5416,,APPROVE,G-0150,false
T-7008,,APPROVE,G-0151,false
T-5417,FP-03,BLOCK,G-0150,true
T-3081,,APPROVE,,false
T-7009,,APPROVE,G-0151,false
T-7010,,APPROVE,G-0151,false
T-7011,FP-03,BLOCK,G-0151,true
T-1267,,APPROVE,,false
T-3185,,APPROVE,G-0152,false
T-3186,,APPROVE,G-0152,false
T-3187,FP-09,BLOCK,G-0152,false
T-3188,FP-03;FP-09,BLOCK,G-0152,true
T-2391,,APPROVE,,false
T-7956,,APPROVE,,false
T-6054,,APPROVE,,false
T-6195,,APPROVE,,false
T-1123,,APPROVE,,false
T-7649,,APPROVE,,false
T-4642,,APPROVE,,false
T-5930,,APPROVE,,false
T-1779,,APPROVE,,false
T-7134,,APPROVE,,false
T-2543,,APPROVE,,false
T-2544,,APPROVE,,false
T-2545,,APPROVE,,false
T-6214,,APPROVE,,false
T-7303,,APPROVE,,false
T-6071,,APPROVE,,false
T-5524,,APPROVE,,false
T-4945,,APPROVE,,false
T-2787,,APPROVE,,false
T-4209,,APPROVE,,false
T-3416,,APPROVE,,false
T-3232,,APPROVE,,false
T-6372,,APPROVE,,false
T-7903,,APPROVE,,false
T-2095,,APPROVE,,false
T-5637,,APPROVE,,false
T-7907,,APPROVE,,false
T-2761,,APPROVE,,false
T-7341,,APPROVE,,false
T-1511,,APPROVE,,false
T-6649,,APPROVE,,false
T-3774,,APPROVE,,false
T-6234,,APPROVE,,false
T-7756,,APPROVE,,false
T-2871,,APPROVE,,false
T-7704,,APPROVE,,false
T-2465,,APPROVE,,false
T-3946,,APPROVE,,false
T-7637,,APPROVE,,false
T-5260,,APPROVE,,false
T-7825,,APPROVE,,false
T-4748,,APPROVE,,false
T-6551,,APPROVE,,false
T-5020,,APPROVE,,false
T-3955,,APPROVE,,false
T-1777,FP-06,CHALLENGE,,false
T-5110,,APPROVE,,false
T-5033,,APPROVE,,false
T-1491,,APPROVE,,false
T-2315,FP-07,ESCALATE_TO_HUMAN,,false
T-3872,,APPROVE,,false
T-6110,,APPROVE,,false
T-5673,,APPROVE,,false
T-5395,,APPROVE,,false
T-6880,,APPROVE,,false
T-5759,,APPROVE,,false
T-5610,,APPROVE,,false
T-4848,,APPROVE,,false
T-3610,,APPROVE,,false
T-2835,,APPROVE,,false
T-1545,,APPROVE,,false
T-6381,,APPROVE,,false
T-4350,,APPROVE,,false
T-6350,FP-07,ESCALATE_TO_HUMAN,,false
T-1330,,APPROVE,,false
T-5495,,APPROVE,,false
T-4387,,APPROVE,,false
T-1316,,APPROVE,,false
T-3298,,APPROVE,,false
T-5928,,APPROVE,,false
T-2894,FP-09,BLOCK,,false
T-4863,,APPROVE,,false
T-4656,,APPROVE,,false
T-4907,,APPROVE,,false
T-7086,,APPROVE,,false
T-7087,,APPROVE,,false
T-5290,,APPROVE,,false
T-4000,,APPROVE,,false
T-2606,,APPROVE,,false
T-2090,,APPROVE,,false
T-6152,FP-07,ESCALATE_TO_HUMAN,,false
T-4307,,APPROVE,,false
T-4316,FP-07,ESCALATE_TO_HUMAN,,false
T-4422,,APPROVE,,false
T-5120,,APPROVE,,false
T-4134,,APPROVE,,false
T-2466,,APPROVE,,false
T-2080,,APPROVE,,false
T-4264,,APPROVE,,false
T-3989,,APPROVE,,false
T-4366,,APPROVE,,false
T-4752,,APPROVE,,false
T-4188,,APPROVE,,false
T-7810,,APPROVE,,false
T-2566,,APPROVE,,false
T-1323,,APPROVE,,false
T-4570,,APPROVE,,false
T-3500,,APPROVE,,false
T-3953,,APPROVE,,false
T-7635,,APPROVE,,false
T-2714,,APPROVE,,false
T-7123,,APPROVE,,false
T-6313,,APPROVE,,false
T-3666,,APPROVE,,false
T-1405,,APPROVE,,false
T-1871,,APPROVE,,false
T-3912,,APPROVE,,false
T-1944,,APPROVE,,false
T-1865,FP-06,CHALLENGE,,false
T-2880,,APPROVE,G-0153,false
T-4029,,APPROVE,,false
T-4543,,APPROVE,,false
T-6436,FP-07,ESCALATE_TO_HUMAN,,false
T-3276,,APPROVE,,false
T-7415,,APPROVE,,false
T-2904,FP-09,BLOCK,,false
T-2881,FP-05,ESCALATE_TO_HUMAN,G-0153,true
T-1505,,APPROVE,,false
T-3302,,APPROVE,,false
T-6982,,APPROVE,,false
T-6098,,APPROVE,,false
T-3655,,APPROVE,,false
T-1213,,APPROVE,G-0155,false
T-6873,,APPROVE,,false
T-4192,FP-08,ESCALATE_TO_HUMAN,,false
T-5700,,APPROVE,,false
T-6296,,APPROVE,,false
T-1055,,APPROVE,,false
T-6038,,APPROVE,,false
T-1198,,APPROVE,,false
T-4077,,APPROVE,G-0157,false
T-3915,,APPROVE,G-0156,false
T-6593,,APPROVE,,false
T-2423,,APPROVE,,false
T-1761,,APPROVE,,false
T-1703,,APPROVE,,false
T-5370,,APPROVE,,false
T-6327,,APPROVE,,false
T-7370,,APPROVE,,false
T-5897,,APPROVE,,false
T-6671,,APPROVE,,false
T-5133,,APPROVE,,false
T-3209,,APPROVE,,false
T-1362,,APPROVE,,false
T-3656,,APPROVE,,false
T-1214,,APPROVE,G-0155,false
T-1907,FP-07,ESCALATE_TO_HUMAN,,false
T-2226,,APPROVE,,false
T-2827,,APPROVE,,false
T-7682,,APPROVE,,false
T-4685,,APPROVE,,false
T-4686,,APPROVE,,false
T-6484,FP-07,ESCALATE_TO_HUMAN,,false
T-2303,,APPROVE,,false
T-3073,,APPROVE,,false
T-6297,,APPROVE,,false
T-1801,,APPROVE,,false
T-5047,,APPROVE,,false
T-4078,,APPROVE,G-0157,false
T-3916,,APPROVE,G-0156,false
T-3468,,APPROVE,,false
T-2644,,APPROVE,,false
T-2629,,APPROVE,,false
T-3492,,APPROVE,,false
T-2526,,APPROVE,,false
T-6418,,APPROVE,,false
T-1139,,APPROVE,,false
T-2091,,APPROVE,,false
T-2424,,APPROVE,,false
T-7863,,APPROVE,,false
T-1483,,APPROVE,G-0154,false
T-1484,,APPROVE,G-0154,false
T-3093,,APPROVE,,false
T-1485,,APPROVE,G-0154,false
T-1486,FP-03,BLOCK,G-0154,true
T-4159,,APPROVE,,false
T-5876,,APPROVE,,false
T-4237,,APPROVE,,false
T-2209,,APPROVE,,false
T-6307,,APPROVE,,false
T-3434,,APPROVE,,false
T-6965,,APPROVE,,false
T-3636,,APPROVE,,false
T-4288,,APPROVE,,false
T-5761,,APPROVE,,false
T-4208,,APPROVE,,false
T-4994,,APPROVE,G-0158,false
T-7634,,APPROVE,,false
T-3418,,APPROVE,,false
T-3657,,APPROVE,,false
T-3678,,APPROVE,,false
T-1215,FP-11,BLOCK,G-0155,true
T-3684,,APPROVE,,false
T-4739,,APPROVE,,false
T-5492,,APPROVE,,false
T-7797,,APPROVE,,false
T-7076,,APPROVE,,false
T-7077,,APPROVE,,false
T-7078,,APPROVE,,false
T-3266,,APPROVE,,false
T-6298,,APPROVE,,false
T-3917,FP-11,BLOCK,G-0156,true
T-4079,FP-11,BLOCK,G-0157,true
T-1010,,APPROVE,,false
T-1784,,APPROVE,,false
T-2645,,APPROVE,,false
T-4053,,APPROVE,,false
T-3899,,APPROVE,,false
T-5817,,APPROVE,,false
T-1399,,APPROVE,,false
T-6828,,APPROVE,,false
T-5496,,APPROVE,,false
T-7263,,APPROVE,,false
T-4995,FP-05,ESCALATE_TO_HUMAN,G-0158,true
T-6450,,APPROVE,,false
T-4177,,APPROVE,,false
T-3962,,APPROVE,,false
T-7878,,APPROVE,,false
T-6471,,APPROVE,,false
T-6441,,APPROVE,,false
T-6272,,APPROVE,,false
T-1302,,APPROVE,,false
T-4664,,APPROVE,,false
T-7513,,APPROVE,,false
T-6064,,APPROVE,,false
T-1416,,APPROVE,,false
T-1427,,APPROVE,,false
T-6193,,APPROVE,,false
